      Time     Sample #  Type  Sub Chan  Num	Aux
[01:15:19.116]   139779     N    0    0    0
[01:15:20.000]   140000     N    0    0    0
[01:15:20.864]   140216     N    0    0    0
[01:15:21.704]   140426     N    0    0    0
[01:15:22.524]   140631     N    0    0    0
[01:15:23.376]   140844     N    0    0    0
[01:15:24.260]   141065     N    0    0    0
[01:15:25.108]   141277     N    0    0    0
[01:15:25.920]   141480     N    0    0    0
[01:15:26.708]   141677     N    0    0    0
[01:15:27.508]   141877     N    0    0    0
[01:15:28.336]   142084     N    0    0    0
[01:15:29.180]   142295     N    0    0    0
[01:15:29.964]   142491     N    0    0    0
[01:15:30.720]   142680     N    0    0    0
[01:15:31.716]   142929     N    0    0    0
[01:15:32.660]   143165     N    0    0    0
[01:15:33.520]   143380     N    0    0    0
[01:15:34.308]   143577     N    0    0    0
[01:15:35.124]   143781     N    0    0    0
[01:15:35.948]   143987     N    0    0    0
[01:15:36.720]   144180     N    0    0    0
[01:15:37.464]   144366     N    0    0    0
[01:15:38.256]   144564     N    0    0    0
[01:15:39.100]   144775     N    0    0    0
[01:15:39.900]   144975     N    0    0    0
[01:15:40.672]   145168     N    0    0    0
[01:15:41.488]   145372     N    0    0    0
[01:15:42.376]   145594     N    0    0    0
[01:15:43.264]   145816     N    0    0    0
[01:15:44.104]   146026     N    0    0    0
[01:15:44.960]   146240     N    0    0    0
[01:15:45.896]   146474     N    0    0    0
[01:15:46.860]   146715     N    0    0    0
[01:15:47.796]   146949     N    0    0    0
[01:15:48.720]   147180     N    0    0    0
[01:15:49.664]   147416     N    0    0    0
[01:15:50.628]   147657     N    0    0    0
[01:15:51.564]   147891     N    0    0    0
[01:15:52.508]   148127     N    0    0    0
[01:15:53.464]   148366     N    0    0    0
[01:15:54.428]   148607     N    0    0    0
[01:15:55.360]   148840     N    0    0    0
[01:15:56.324]   149081     N    0    0    0
[01:15:57.316]   149329     N    0    0    0
[01:15:58.312]   149578     N    0    0    0
[01:15:59.300]   149825     N    0    0    0
[01:16:00.248]   150062     N    0    0    0
[01:16:01.092]   150273     N    0    0    0
[01:16:01.876]   150469     N    0    0    0
[01:16:02.648]   150662     N    0    0    0
[01:16:03.420]   150855     N    0    0    0
[01:16:04.252]   151063     N    0    0    0
[01:16:05.072]   151268     N    0    0    0
[01:16:05.924]   151481     N    0    0    0
[01:16:06.848]   151712     N    0    0    0
[01:16:07.828]   151957     N    0    0    0
[01:16:08.748]   152187     N    0    0    0
[01:16:09.596]   152399     N    0    0    0
[01:16:10.448]   152612     N    0    0    0
[01:16:11.260]   152815     N    0    0    0
[01:16:12.036]   153009     N    0    0    0
[01:16:12.792]   153198     N    0    0    0
[01:16:13.532]   153383     N    0    0    0
[01:16:14.272]   153568     N    0    0    0
[01:16:15.028]   153757     N    0    0    0
[01:16:15.764]   153941     N    0    0    0
[01:16:16.504]   154126     N    0    0    0
[01:16:17.232]   154308     N    0    0    0
[01:16:17.960]   154490     N    0    0    0
[01:16:18.688]   154672     N    0    0    0
[01:16:19.420]   154855     N    0    0    0
[01:16:20.188]   155047     N    0    0    0
[01:16:21.004]   155251     N    0    0    0
[01:16:21.840]   155460     N    0    0    0
[01:16:22.740]   155685     N    0    0    0
[01:16:23.640]   155910     N    0    0    0
[01:16:24.544]   156136     N    0    0    0
[01:16:25.464]   156366     N    0    0    0
[01:16:26.440]   156610     N    0    0    0
[01:16:27.404]   156851     N    0    0    0
[01:16:28.372]   157093     N    0    0    0
[01:16:29.320]   157330     N    0    0    0
[01:16:30.236]   157559     N    0    0    0
[01:16:31.152]   157788     N    0    0    0
[01:16:32.096]   158024     N    0    0    0
[01:16:33.044]   158261     N    0    0    0
[01:16:34.028]   158507     N    0    0    0
[01:16:34.980]   158745     N    0    0    0
[01:16:35.880]   158970     N    0    0    0
[01:16:36.772]   159193     N    0    0    0
[01:16:37.640]   159410     N    0    0    0
[01:16:38.464]   159616     N    0    0    0
[01:16:39.268]   159817     N    0    0    0
[01:16:40.080]   160020     N    0    0    0
[01:16:40.924]   160231     N    0    0    0
[01:16:41.824]   160456     N    0    0    0
[01:16:42.784]   160696     N    0    0    0
[01:16:43.700]   160925     N    0    0    0
[01:16:44.564]   161141     N    0    0    0
[01:16:45.448]   161362     N    0    0    0
[01:16:46.344]   161586     N    0    0    0
[01:16:47.276]   161819     N    0    0    0
[01:16:48.240]   162060     N    0    0    0
[01:16:49.172]   162293     N    0    0    0
[01:16:50.020]   162505     N    0    0    0
[01:16:50.864]   162716     N    0    0    0
[01:16:51.776]   162944     N    0    0    0
[01:16:52.728]   163182     N    0    0    0
[01:16:53.692]   163423     N    0    0    0
[01:16:54.616]   163654     N    0    0    0
[01:16:55.544]   163886     N    0    0    0
[01:16:56.476]   164119     N    0    0    0
[01:16:57.376]   164344     N    0    0    0
[01:16:58.292]   164573     N    0    0    0
[01:16:59.256]   164814     N    0    0    0
[01:17:00.164]   165041     N    0    0    0
[01:17:01.048]   165262     N    0    0    0
[01:17:01.948]   165487     N    0    0    0
[01:17:02.896]   165724     N    0    0    0
[01:17:03.848]   165962     N    0    0    0
[01:17:04.804]   166201     N    0    0    0
[01:17:05.740]   166435     N    0    0    0
[01:17:06.676]   166669     N    0    0    0
[01:17:07.580]   166895     N    0    0    0
[01:17:08.492]   167123     N    0    0    0
[01:17:09.372]   167343     N    0    0    0
[01:17:10.212]   167553     N    0    0    0
[01:17:11.016]   167754     N    0    0    0
[01:17:11.844]   167961     N    0    0    0
[01:17:12.680]   168170     N    0    0    0
[01:17:13.600]   168400     N    0    0    0
[01:17:14.520]   168630     N    0    0    0
[01:17:15.384]   168846     N    0    0    0
[01:17:16.192]   169048     N    0    0    0
[01:17:17.004]   169251     N    0    0    0
[01:17:17.816]   169454     N    0    0    0
[01:17:18.632]   169658     N    0    0    0
[01:17:19.440]   169860     N    0    0    0
[01:17:20.248]   170062     N    0    0    0
[01:17:21.068]   170267     N    0    0    0
[01:17:21.868]   170467     N    0    0    0
[01:17:22.620]   170655     N    0    0    0
[01:17:23.372]   170843     N    0    0    0
[01:17:24.120]   171030     N    0    0    0
[01:17:24.836]   171209     N    0    0    0
[01:17:25.556]   171389     N    0    0    0
[01:17:26.264]   171566     N    0    0    0
[01:17:26.972]   171743     N    0    0    0
[01:17:27.700]   171925     N    0    0    0
[01:17:28.448]   172112     N    0    0    0
[01:17:29.204]   172301     N    0    0    0
[01:17:30.032]   172508     N    0    0    0
[01:17:30.900]   172725     N    0    0    0
[01:17:31.760]   172940     N    0    0    0
[01:17:32.600]   173150     N    0    0    0
[01:17:33.440]   173360     N    0    0    0
[01:17:34.244]   173561     N    0    0    0
[01:17:35.040]   173760     N    0    0    0
[01:17:35.820]   173955     N    0    0    0
[01:17:36.568]   174142     N    0    0    0
[01:17:37.304]   174326     N    0    0    0
[01:17:38.040]   174510     N    0    0    0
[01:17:38.804]   174701     N    0    0    0
[01:17:39.592]   174898     N    0    0    0
[01:17:40.428]   175107     N    0    0    0
[01:17:41.268]   175317     N    0    0    0
[01:17:42.100]   175525     N    0    0    0
[01:17:42.912]   175728     N    0    0    0
[01:17:43.752]   175938     N    0    0    0
[01:17:44.656]   176164     N    0    0    0
[01:17:45.556]   176389     N    0    0    0
[01:17:46.420]   176605     N    0    0    0
[01:17:47.256]   176814     N    0    0    0
[01:17:48.092]   177023     N    0    0    0
[01:17:48.980]   177245     N    0    0    0
[01:17:49.856]   177464     N    0    0    0
[01:17:50.708]   177677     N    0    0    0
[01:17:51.528]   177882     N    0    0    0
[01:17:52.388]   178097     N    0    0    0
[01:17:53.336]   178334     N    0    0    0
[01:17:54.296]   178574     N    0    0    0
[01:17:55.224]   178806     N    0    0    0
[01:17:56.100]   179025     N    0    0    0
[01:17:56.976]   179244     N    0    0    0
[01:17:57.872]   179468     N    0    0    0
[01:17:58.800]   179700     N    0    0    0
[01:17:59.704]   179926     N    0    0    0
[01:18:00.580]   180145     N    0    0    0
[01:18:01.396]   180349     N    0    0    0
[01:18:02.224]   180556     N    0    0    0
[01:18:03.080]   180770     N    0    0    0
[01:18:03.976]   180994     N    0    0    0
[01:18:04.828]   181207     N    0    0    0
[01:18:05.640]   181410     N    0    0    0
[01:18:06.464]   181616     N    0    0    0
[01:18:07.296]   181824     N    0    0    0
[01:18:08.152]   182038     N    0    0    0
[01:18:09.008]   182252     N    0    0    0
[01:18:09.824]   182456     N    0    0    0
[01:18:10.600]   182650     N    0    0    0
[01:18:11.392]   182848     N    0    0    0
[01:18:12.216]   183054     N    0    0    0
[01:18:13.044]   183261     N    0    0    0
[01:18:13.848]   183462     N    0    0    0
[01:18:14.676]   183669     N    0    0    0
[01:18:15.520]   183880     N    0    0    0
[01:18:16.384]   184096     N    0    0    0
[01:18:17.204]   184301     N    0    0    0
[01:18:18.136]   184534     N    0    0    0
[01:18:19.072]   184768     N    0    0    0
[01:18:19.952]   184988     N    0    0    0
[01:18:20.804]   185201     N    0    0    0
[01:18:21.660]   185415     N    0    0    0
[01:18:22.516]   185629     N    0    0    0
[01:18:23.356]   185839     N    0    0    0
[01:18:24.180]   186045     N    0    0    0
[01:18:25.024]   186256     N    0    0    0
[01:18:25.840]   186460     N    0    0    0
[01:18:26.668]   186667     N    0    0    0
[01:18:27.476]   186869     N    0    0    0
[01:18:28.284]   187071     N    0    0    0
[01:18:29.092]   187273     N    0    0    0
[01:18:29.936]   187484     N    0    0    0
[01:18:30.792]   187698     N    0    0    0
[01:18:31.648]   187912     N    0    0    0
[01:18:32.464]   188116     N    0    0    0
[01:18:33.264]   188316     N    0    0    0
[01:18:34.080]   188520     N    0    0    0
[01:18:34.896]   188724     N    0    0    0
[01:18:35.728]   188932     N    0    0    0
[01:18:36.540]   189135     N    0    0    0
[01:18:37.320]   189330     N    0    0    0
[01:18:38.092]   189523     N    0    0    0
[01:18:38.856]   189714     N    0    0    0
[01:18:39.620]   189905     N    0    0    0
[01:18:40.360]   190090     N    0    0    0
[01:18:41.072]   190268     N    0    0    0
[01:18:41.788]   190447     N    0    0    0
[01:18:42.500]   190625     N    0    0    0
[01:18:43.212]   190803     N    0    0    0
[01:18:43.920]   190980     N    0    0    0
[01:18:44.632]   191158     N    0    0    0
[01:18:45.348]   191337     N    0    0    0
[01:18:46.068]   191517     N    0    0    0
[01:18:46.824]   191706     N    0    0    0
[01:18:47.608]   191902     N    0    0    0
[01:18:48.404]   192101     N    0    0    0
[01:18:49.176]   192294     N    0    0    0
[01:18:49.932]   192483     N    0    0    0
[01:18:50.700]   192675     N    0    0    0
[01:18:51.488]   192872     N    0    0    0
[01:18:52.300]   193075     N    0    0    0
[01:18:53.124]   193281     N    0    0    0
[01:18:53.908]   193477     N    0    0    0
[01:18:54.688]   193672     N    0    0    0
[01:18:55.484]   193871     N    0    0    0
[01:18:56.296]   194074     N    0    0    0
[01:18:57.160]   194290     N    0    0    0
[01:18:58.036]   194509     N    0    0    0
[01:18:58.920]   194730     N    0    0    0
[01:18:59.756]   194939     N    0    0    0
[01:19:00.588]   195147     N    0    0    0
[01:19:01.388]   195347     N    0    0    0
[01:19:02.204]   195551     N    0    0    0
[01:19:03.012]   195753     N    0    0    0
[01:19:03.784]   195946     N    0    0    0
[01:19:04.552]   196138     N    0    0    0
[01:19:05.300]   196325     N    0    0    0
[01:19:06.064]   196516     N    0    0    0
[01:19:06.832]   196708     N    0    0    0
[01:19:07.584]   196896     N    0    0    0
[01:19:08.340]   197085     N    0    0    0
[01:19:09.116]   197279     N    0    0    0
[01:19:09.896]   197474     N    0    0    0
[01:19:10.688]   197672     N    0    0    0
[01:19:11.464]   197866     N    0    0    0
[01:19:12.224]   198056     N    0    0    0
[01:19:12.984]   198246     N    0    0    0
[01:19:13.768]   198442     N    0    0    0
[01:19:14.564]   198641     N    0    0    0
[01:19:15.344]   198836     N    0    0    0
[01:19:16.112]   199028     N    0    0    0
[01:19:16.888]   199222     N    0    0    0
[01:19:17.684]   199421     N    0    0    0
[01:19:18.532]   199633     N    0    0    0
[01:19:19.340]   199835     N    0    0    0
[01:19:20.148]   200037     N    0    0    0
[01:19:20.948]   200237     N    0    0    0
[01:19:21.748]   200437     N    0    0    0
[01:19:22.536]   200634     N    0    0    0
[01:19:23.320]   200830     N    0    0    0
[01:19:24.088]   201022     N    0    0    0
[01:19:24.832]   201208     N    0    0    0
[01:19:25.560]   201390     N    0    0    0
[01:19:26.268]   201567     N    0    0    0
[01:19:26.968]   201742     N    0    0    0
[01:19:27.664]   201916     N    0    0    0
[01:19:28.368]   202092     N    0    0    0
[01:19:29.064]   202266     N    0    0    0
[01:19:29.756]   202439     N    0    0    0
[01:19:30.452]   202613     N    0    0    0
[01:19:31.148]   202787     N    0    0    0
[01:19:31.844]   202961     N    0    0    0
[01:19:32.536]   203134     N    0    0    0
[01:19:33.228]   203307     N    0    0    0
[01:19:33.712]   203428     S    0    0    0
[01:19:34.188]   203547     S    0    0    0
[01:19:34.956]   203739     N    0    0    0
[01:19:35.624]   203906     N    0    0    0
[01:19:36.272]   204068     N    0    0    0
[01:19:36.920]   204230     N    0    0    0
[01:19:37.576]   204394     N    0    0    0
[01:19:38.228]   204557     N    0    0    0
[01:19:38.892]   204723     N    0    0    0
[01:19:39.560]   204890     N    0    0    0
[01:19:40.248]   205062     N    0    0    0
[01:19:40.944]   205236     N    0    0    0
[01:19:41.648]   205412     N    0    0    0
[01:19:42.356]   205589     N    0    0    0
[01:19:43.072]   205768     N    0    0    0
[01:19:43.788]   205947     N    0    0    0
[01:19:44.496]   206124     N    0    0    0
[01:19:45.200]   206300     N    0    0    0
[01:19:45.892]   206473     N    0    0    0
[01:19:46.584]   206646     N    0    0    0
[01:19:47.284]   206821     N    0    0    0
[01:19:47.988]   206997     N    0    0    0
[01:19:48.696]   207174     N    0    0    0
[01:19:49.420]   207355     N    0    0    0
[01:19:50.152]   207538     N    0    0    0
[01:19:50.912]   207728     N    0    0    0
[01:19:51.676]   207919     N    0    0    0
[01:19:52.436]   208109     N    0    0    0
[01:19:53.192]   208298     N    0    0    0
